datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
2013-09-16 16:00:00,875.3849296128708,28.98382980963579,1180.6748523011208,802.4429,710.35,746.75555,923.25
2013-11-21 21:00:00,114.42543363499246,72.89207469238585,410.5706784595559,155.9686,302.6500075,223.84,211.625
2013-09-02 15:00:00,693.9573906485671,36.52095819122571,1076.6101757885804,911.031,888.80002,909.5289,892.5
2013-09-13 11:00:00,140.47574157868274,76.15800687292747,322.38028240912683,35.7071,117.82500375,125.6,106.9375
2013-01-14 18:00:00,294.00662251655626,27.32887404232284,1247.8402946887038,523.8363,765.15001,800.44446,637.5
2013-10-16 17:00:00,920.7752011060836,25.86078032082098,1235.193020463404,846.8927,838.8,982.7022,999.5
2013-10-12 13:00:00,687.1386375062846,42.45521644451226,1010.5301083067804,589.9475,681.72502,698.36444,702.75
2013-12-04 17:00:00,507.1565485168426,17.71501006936318,1334.70862224343,1082.0775,1091.175075,954.6667,1049.5
2013-10-31 10:00:00,116.37993338360988,78.99438175286072,264.0877873256828,21.9188,137.3250025,157.44,112.4375
2013-11-22 19:00:00,296.7194570135747,46.12878897938851,967.5984429117924,291.8926,541.825,484.49777,403.25
2013-10-31 13:00:00,720.8553293112117,38.72113885851756,1079.285175292189,772.1747,854.425,862.7733,836.25
2013-12-20 16:00:00,756.2641402714933,3.2124655222161627,1402.9022112259754,621.2381,904.12501,1076.9066,1036.5
2013-10-14 12:00:00,296.55055932629466,55.08823996289145,784.7317805922104,212.3444,350.82500500000003,326.89777,99.375
2013-12-19 21:00:00,190.2180744092509,69.25854715358325,497.5680856610022,168.1633,330.875005,112.10667,171.5625
2013-10-26 19:00:00,657.9625439919557,49.43849924895492,897.3075278117594,696.4475,698.425,605.6533,711.5
2013-12-22 11:00:00,364.0727124183007,65.48119712935309,583.2191886693656,369.7611,410.200005,300.67557,357.5
2013-12-12 10:00:00,77.00791855203622,77.51778933115438,303.3544803205388,17.334,124.55,145.17334,108.125
2013-08-30 17:00:00,707.5477626948216,38.59682012834586,1045.4524467340248,748.698,782.0,736.7289,588.5
2013-12-12 12:00:00,484.6515208647562,51.4331109441278,875.000983292993,195.7053,384.425005,554.1689,461.75
2013-02-02 11:00:00,282.3013245033112,71.03160712344764,454.6942483732138,260.2878,284.725,304.94223,350.0
2013-11-21 14:00:00,895.6369406737055,23.772220935477744,1277.2637084051155,986.8481,1051.1,1075.1823,987.75
2013-12-30 10:00:00,94.77909753645048,79.19181490180951,263.63786249533666,121.1287,130.64999999999998,144.90666,37.671875
2013-02-05 17:00:00,887.7207505518763,15.630362161838748,1345.8793331975949,1042.1728,952.65,934.5244,630.25
2013-10-10 14:00:00,736.7552790346908,30.94300314983873,1173.4092862662574,862.108,872.00002,949.6,898.0
2013-10-16 19:00:00,125.15789969834088,50.6361788579459,870.5963600130711,305.1669,410.500005,641.5289,477.875
2013-01-23 18:00:00,606.9028697571744,27.204903347215996,1247.2969078901829,357.2683,434.300005,706.24,401.625
